Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
502870,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-03-28 16:17:00,0.55,13373.0,United Kingdom
568701,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-09-28 15:07:00,0.83,13924.0,United Kingdom
569211,23333,IVORY WICKER HEART MEDIUM,20,2011-10-02 12:04:00,1.25,15774.0,United Kingdom
571053,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-10-13 13:53:00,4.15,12631.0,Finland
529841,22083,PAPER CHAIN KIT RETROSPOT,12,2010-10-31 12:41:00,2.95,14918.0,United Kingdom
535670,22983,CARD BILLBOARD FONT,12,2010-11-28 12:03:00,0.42,15834.0,United Kingdom
516344,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-07-20 09:52:00,2.55,13874.0,United Kingdom
531440,22507,MEMO BOARD RETROSPOT  DESIGN,1,2010-11-08 12:28:00,4.95,16470.0,United Kingdom
507359,84880,WHITE WIRE EGG HOLDER,3,2010-05-07 15:33:00,5.95,17028.0,United Kingdom
508654,21725,SWEETIES  STICKERS,12,2010-05-17 15:54:00,0.85,15296.0,United Kingdom
524164,22113,GREY HEART HOT WATER BOTTLE,12,2010-09-27 16:20:00,3.75,15051.0,United Kingdom
562840,22093,MOTORING TISSUE BOX,1,2011-08-09 16:27:00,0.39,14527.0,United Kingdom
511991,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,216,2010-06-11 15:07:00,3.39,12557.0,Spain
572225,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-10-21 13:50:00,2.1,13157.0,United Kingdom
512177,22532,MAGIC DRAWING SLATE LEAP FROG ,48,2010-06-14 12:01:00,0.42,15150.0,United Kingdom
527124,22470,HEART OF WICKER LARGE,40,2010-10-14 19:46:00,2.55,14088.0,United Kingdom
575073,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-11-08 13:10:00,1.25,13975.0,United Kingdom
524559,22676,"FRENCH BLUE METAL DOOR SIGN, 1",3,2010-09-29 14:37:00,1.25,17515.0,United Kingdom
521952,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,2010-09-09 17:37:00,0.42,12683.0,France
493666,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2010-01-05 12:06:00,3.75,16017.0,United Kingdom
535259,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",3,2010-11-25 13:18:00,2.55,17068.0,United Kingdom
577773,22845,VINTAGE CREAM CAT FOOD CONTAINER,3,2011-11-21 15:57:00,6.35,16712.0,United Kingdom
527453,85068,CREAM SWEETHEART SHELF + HOOKS,6,2010-10-18 10:13:00,6.95,15934.0,United Kingdom
569897,22555,PLASTERS IN TIN STRONGMAN,2,2011-10-06 16:01:00,1.65,17813.0,United Kingdom
581034,20726,LUNCH BAG WOODLAND,10,2011-12-07 10:48:00,1.65,17049.0,United Kingdom
560590,22962,JAM JAR WITH PINK LID,12,2011-07-19 15:55:00,0.85,12560.0,Germany
531478,22196,SMALL HEART MEASURING SPOONS,12,2010-11-08 14:20:00,0.85,17084.0,United Kingdom
505637,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2010-04-23 13:26:00,1.95,15179.0,United Kingdom
568995,21175,GIN + TONIC DIET METAL SIGN,12,2011-09-29 16:53:00,2.55,16779.0,United Kingdom
552039,15058C,ICE CREAM DESIGN GARDEN PARASOL,10,2011-05-06 08:10:00,3.95,13081.0,United Kingdom
535993,22607,WOODEN ROUNDERS GARDEN SET ,2,2010-11-29 13:42:00,9.95,12870.0,United Kingdom
570333,23102,SILVER HEARTS TABLE DECORATION,2,2011-10-10 12:19:00,0.83,18126.0,United Kingdom
564356,22662,LUNCH BAG DOLLY GIRL DESIGN,7,2011-08-24 15:47:00,1.65,13969.0,United Kingdom
528737,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2010-10-24 14:06:00,5.95,18065.0,United Kingdom
580692,21812,GARLAND WITH HEARTS AND BELLS,1,2011-12-05 15:51:00,4.95,13173.0,United Kingdom
545905,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-03-08 08:53:00,0.29,15234.0,United Kingdom
495300,79323W, WHITE CHERRY LIGHTS,24,2010-01-22 13:39:00,5.45,12510.0,Spain
542347,21544,SKULLS  WATER TRANSFER TATTOOS ,12,2011-01-27 12:06:00,0.85,12826.0,United Kingdom
514391,47570B,TEA TIME TABLE CLOTH,2,2010-07-02 11:59:00,10.65,12921.0,United Kingdom
513647,21731,RED TOADSTOOL LED NIGHT LIGHT,288,2010-06-28 08:28:00,1.45,14646.0,Netherlands
502272,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,3,2010-03-23 15:47:00,1.45,14344.0,United Kingdom
522338,21054,NURSE'S BAG SOFT TOY,1,2010-09-14 10:41:00,8.95,13537.0,United Kingdom
556780,22989,SET 2 PANTRY DESIGN TEA TOWELS,4,2011-06-14 12:46:00,3.25,14524.0,United Kingdom
498238,21165,BEWARE OF THE CAT METAL SIGN ,2,2010-02-17 14:35:00,1.69,15768.0,United Kingdom
497253,21531,RETRO SPOT SUGAR JAM BOWL,1,2010-02-08 12:24:00,2.55,14527.0,United Kingdom
577139,22792,FLUTED ANTIQUE CANDLE HOLDER,12,2011-11-18 09:04:00,0.85,16500.0,United Kingdom
542100,46000R,POLYESTER FILLER PAD 45x30cm,2,2011-01-25 13:15:00,1.45,15339.0,United Kingdom
579459,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,27,2011-11-29 14:38:00,2.1,17173.0,United Kingdom
516138,21535,RED RETROSPOT SMALL MILK JUG,6,2010-07-16 16:10:00,2.55,16670.0,United Kingdom
500336,16236,KITTY PENCIL ERASERS,3,2010-03-07 13:48:00,0.21,17589.0,United Kingdom
568703,72818,CHRISTMAS DECOUPAGE CANDLE,11,2011-09-28 15:21:00,0.39,12748.0,United Kingdom
544603,22776,SWEETHEART CAKESTAND 3 TIER,24,2011-02-22 09:10:00,8.5,17526.0,United Kingdom
576693,23086,ZINC  STAR T-LIGHT HOLDER ,144,2011-11-16 12:22:00,1.04,13199.0,United Kingdom
538744,82551,LAUNDRY 15C METAL SIGN,2,2010-12-14 11:26:00,1.45,15356.0,United Kingdom
565672,23321,SMALL WHITE HEART OF WICKER,12,2011-09-06 09:34:00,1.65,17700.0,United Kingdom
561007,79321,CHILLI LIGHTS,24,2011-07-22 15:21:00,4.95,15640.0,United Kingdom
569248,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-10-03 10:09:00,5.95,12886.0,United Kingdom
494987,21626,VINTAGE UNION JACK PENNANT,12,2010-01-20 11:31:00,1.95,18223.0,United Kingdom
536859,21462,"NURSERY A,B,C PAINTED LETTERS",2,2010-12-03 10:43:00,6.75,12841.0,United Kingdom
531785,22955,36 FOIL STAR CAKE CASES ,48,2010-11-09 14:49:00,1.85,17560.0,United Kingdom
501386,22465,HANGING METAL STAR LANTERN,6,2010-03-16 11:14:00,1.65,16779.0,United Kingdom
573160,22077,6 RIBBONS RUSTIC CHARM,12,2011-10-28 08:58:00,1.95,14359.0,United Kingdom
557790,22313,OFFICE MUG WARMER PINK,4,2011-06-22 16:33:00,2.95,14099.0,United Kingdom
529813,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2010-10-31 11:09:00,7.95,13888.0,United Kingdom
555524,21755,LOVE BUILDING BLOCK WORD,8,2011-06-05 11:37:00,5.95,16923.0,United Kingdom
493976,84849B,FAIRY SOAP SOAP HOLDER,12,2010-01-10 11:40:00,1.69,14849.0,United Kingdom
508482,84692,BOX OF 24 COCKTAIL PARASOLS,1,2010-05-16 12:44:00,0.42,13564.0,United Kingdom
574739,23171,REGENCY TEA PLATE GREEN ,12,2011-11-06 16:04:00,1.65,16357.0,United Kingdom
509047,22634,CHILDS BREAKFAST SET SPACEBOY ,8,2010-05-20 10:42:00,8.5,13952.0,United Kingdom
533487,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-11-17 13:11:00,2.95,13593.0,United Kingdom
569136,79302M,"ART LIGHTS,FUNK MONKEY",1,2011-09-30 14:41:00,2.95,15834.0,United Kingdom
516270,22505,MEMO BOARD COTTAGE DESIGN,24,2010-07-19 12:22:00,4.25,14646.0,Netherlands
518331,22573,STAR WOODEN CHRISTMAS DECORATION,48,2010-08-06 12:33:00,0.85,15980.0,United Kingdom
516610,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2010-07-21 14:41:00,12.75,13615.0,United Kingdom
547485,22747,POPPY'S PLAYHOUSE BATHROOM,1,2011-03-23 11:16:00,2.1,17019.0,United Kingdom
542401,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-01-27 15:51:00,1.65,14541.0,United Kingdom
577312,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-11-18 13:18:00,6.95,17049.0,United Kingdom
567917,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,24,2011-09-22 17:19:00,0.39,14298.0,United Kingdom
494009,22200,FRYING PAN PINK POLKADOT ,4,2010-01-11 08:51:00,4.25,12471.0,Germany
500150,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2010-03-04 17:42:00,1.95,14769.0,United Kingdom
559369,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-07-08 10:00:00,2.95,14388.0,United Kingdom
560209,85176,SEWING SUSAN 21 NEEDLE SET,2,2011-07-15 14:05:00,0.85,15004.0,United Kingdom
581325,16169E,WRAP 50'S  CHRISTMAS,100,2011-12-08 11:53:00,0.42,15877.0,United Kingdom
544044,48194,DOORMAT HEARTS,1,2011-02-15 12:05:00,7.95,14659.0,United Kingdom
525284,22453,MEASURING TAPE BABUSHKA BLUE,84,2010-10-05 08:29:00,2.55,15061.0,United Kingdom
525875,22908,PACK OF 20 NAPKINS RED APPLES,1,2010-10-07 14:11:00,0.85,17908.0,United Kingdom
579124,84748,FOLK FELT HANGING MULTICOL GARLAND,1,2011-11-28 12:14:00,3.75,15721.0,United Kingdom
580956,23320,GIANT 50'S CHRISTMAS CRACKER,3,2011-12-06 14:23:00,1.25,17841.0,United Kingdom
522451,22155,STAR DECORATION RUSTIC,48,2010-09-14 15:08:00,0.42,15194.0,United Kingdom
529582,22667,RECIPE BOX RETROSPOT ,3,2010-10-28 19:20:00,2.95,14481.0,United Kingdom
541256,22132,RED LOVE HEART SHAPE CUP,24,2011-01-16 14:36:00,0.85,13048.0,United Kingdom
566278,22191,IVORY DINER WALL CLOCK,2,2011-09-11 14:05:00,8.5,13614.0,United Kingdom
514852,22501,PICNIC BASKET WICKER LARGE,2,2010-07-06 16:36:00,9.95,16229.0,United Kingdom
568329,21790,VINTAGE SNAP CARDS,12,2011-09-26 14:12:00,0.85,15243.0,United Kingdom
571669,23501,KEY RING BASEBALL BOOT UNION JACK,13,2011-10-18 13:11:00,1.25,17758.0,United Kingdom
527718,21588,RETROSPOT GIANT TUBE MATCHES,12,2010-10-18 15:25:00,2.55,14735.0,United Kingdom
520672,21017,RED BIRD HOUSE TREE DECORATION,2,2010-08-27 14:09:00,0.85,17270.0,United Kingdom
576573,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-11-15 13:52:00,0.29,16600.0,United Kingdom
574702,22138,BAKING SET 9 PIECE RETROSPOT ,9,2011-11-06 13:54:00,4.95,15839.0,United Kingdom
524320,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,3,2010-09-28 14:26:00,1.65,18049.0,United Kingdom
535250,22147,FELTCRAFT BUTTERFLY HEARTS,4,2010-11-25 12:56:00,1.45,15987.0,United Kingdom
491688,21472,LADYBIRD + BEE RAFFIA FOOD COVER,1,2009-12-13 13:03:00,3.75,14606.0,United Kingdom
578251,21615,4 LAVENDER BOTANICAL DINNER CANDLES,2,2011-11-23 12:45:00,1.25,15993.0,United Kingdom
520704,22629,SPACEBOY LUNCH BOX ,36,2010-08-29 12:05:00,1.95,13102.0,United Kingdom
555515,22656,VINTAGE BLUE KITCHEN CABINET,1,2011-06-05 10:47:00,125.0,17690.0,United Kingdom
554950,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-05-27 14:48:00,2.08,14227.0,United Kingdom
563016,22961,JAM MAKING SET PRINTED,12,2011-08-11 12:44:00,1.45,15358.0,United Kingdom
520871,22469,HEART OF WICKER SMALL,12,2010-08-31 14:50:00,1.65,13715.0,United Kingdom
492078,72814,SET/3 CHRISTMAS BRIAR CANDLES,1,2009-12-15 13:48:00,3.75,14966.0,United Kingdom
515115,22284,HEN HOUSE DECORATION,12,2010-07-08 13:07:00,1.65,16383.0,United Kingdom
544153,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,3,2011-02-16 12:11:00,0.85,15356.0,United Kingdom
533112,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2010-11-16 12:14:00,6.35,15311.0,United Kingdom
547796,21244,BLUE POLKADOT PLATE ,16,2011-03-25 12:34:00,1.69,14646.0,Netherlands
525109,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,2010-10-04 10:58:00,1.25,13004.0,United Kingdom
578506,23196,VINTAGE LEAF MAGNETIC NOTEPAD,4,2011-11-24 13:01:00,1.45,17458.0,United Kingdom
506717,22423,REGENCY CAKESTAND 3 TIER,5,2010-05-04 08:51:00,12.75,12540.0,Spain
511035,22366,DOOR MAT AIRMAIL ,2,2010-06-06 10:57:00,7.49,16242.0,United Kingdom
539215,22585,PACK OF 6 BIRDY GIFT TAGS,4,2010-12-16 12:42:00,1.25,15574.0,United Kingdom
542647,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-01-31 11:46:00,3.95,18245.0,United Kingdom
568676,23253,16 PIECE CUTLERY SET PANTRY DESIGN,2,2011-09-28 13:43:00,15.95,18242.0,United Kingdom
541289,85129B,BEADED CRYSTAL HEART GREEN SMALL,1,2011-01-17 13:23:00,1.25,14606.0,United Kingdom
575219,22985,WRAP BILLBOARD FONTS DESIGN,25,2011-11-09 11:17:00,0.42,17511.0,United Kingdom
556056,22919,HERB MARKER MINT,1,2011-06-08 13:35:00,0.65,17841.0,United Kingdom
577411,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,2011-11-20 11:00:00,3.75,17387.0,United Kingdom
509311,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2010-05-21 12:06:00,0.85,13089.0,United Kingdom
531733,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,2010-11-09 12:27:00,1.95,17428.0,United Kingdom
577127,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,24,2011-11-17 19:27:00,2.95,16871.0,United Kingdom
554603,90124A,PINK MURANO TWIST NECKLACE,2,2011-05-25 11:14:00,9.95,14593.0,United Kingdom
525981,22153,ANGEL DECORATION STARS ON DRESS,48,2010-10-08 11:02:00,0.42,13001.0,United Kingdom
570488,22193,RED DINER WALL CLOCK,1,2011-10-10 17:12:00,16.63,14096.0,United Kingdom
496313,20974,12 PENCILS SMALL TUBE SKULL,3,2010-01-31 12:15:00,0.65,15013.0,United Kingdom
514395,22386,JUMBO BAG PINK WITH WHITE SPOTS,20,2010-07-02 12:03:00,1.95,15498.0,United Kingdom
534788,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-11-24 11:25:00,2.95,16782.0,United Kingdom
580506,22941,CHRISTMAS LIGHTS 10 REINDEER,10,2011-12-04 13:34:00,8.5,13319.0,United Kingdom
573173,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-10-28 10:10:00,6.25,12362.0,Belgium
546236,22570,FELTCRAFT CUSHION RABBIT,4,2011-03-10 12:48:00,3.75,12370.0,Cyprus
576592,22349,DOG BOWL CHASING BALL DESIGN,2,2011-11-15 14:47:00,3.75,13614.0,United Kingdom
510137,47566B,TEA TIME PARTY BUNTING,2,2010-05-27 12:21:00,4.65,17068.0,United Kingdom
563939,21136,PAINTED METAL PEARS ASSORTED,8,2011-08-22 09:28:00,1.69,14959.0,United Kingdom
565421,23245,SET OF 3 REGENCY CAKE TINS,1,2011-09-04 12:10:00,4.95,16744.0,United Kingdom
524486,22637,PIGGY BANK RETROSPOT ,6,2010-09-29 11:59:00,2.55,17029.0,United Kingdom
537385,22866,HAND WARMER SCOTTY DOG DESIGN,2,2010-12-06 13:22:00,2.1,14487.0,United Kingdom
506384,21531,RED RETROSPOT SUGAR JAM BOWL,5,2010-04-29 12:37:00,2.55,14680.0,United Kingdom
500093,22029,SPACEBOY BIRTHDAY CARD,12,2010-03-04 12:13:00,0.42,15910.0,United Kingdom
555343,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-06-02 11:42:00,1.95,15918.0,United Kingdom
542112,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-01-25 13:55:00,5.95,13168.0,United Kingdom
491924,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2009-12-14 15:31:00,0.21,17364.0,United Kingdom
491979,71053,WHITE METAL LANTERN,24,2009-12-15 08:01:00,3.39,13162.0,United Kingdom
571259,21787,RAIN PONCHO RETROSPOT,360,2011-10-16 10:19:00,0.85,12901.0,United Kingdom
498547,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2010-02-19 17:16:00,2.95,18283.0,United Kingdom
491675,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,4,2009-12-13 12:04:00,2.55,16710.0,United Kingdom
580523,22153,ANGEL DECORATION STARS ON DRESS,12,2011-12-04 15:00:00,0.42,17827.0,United Kingdom
509156,20703,BLUE PADDED SOFT MOBILE,1,2010-05-20 13:28:00,4.25,15025.0,United Kingdom
572909,22960,JAM MAKING SET WITH JARS,5,2011-10-26 15:48:00,4.25,15821.0,United Kingdom
500728,21179,NO JUNK MAIL METAL SIGN,12,2010-03-09 15:56:00,1.25,16756.0,United Kingdom
507433,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-05-09 16:10:00,0.55,16092.0,United Kingdom
525733,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2010-10-06 16:17:00,3.75,17006.0,United Kingdom
515832,21333,CLASSIC WHITE FRAME,2,2010-07-15 11:12:00,2.95,12748.0,United Kingdom
542716,22470,HEART OF WICKER LARGE,2,2011-01-31 14:02:00,2.95,16407.0,United Kingdom
522708,21497,FANCY FONTS BIRTHDAY WRAP,2,2010-09-16 11:32:00,0.42,18001.0,United Kingdom
501474,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,12,2010-03-16 16:45:00,2.95,17568.0,United Kingdom
494666,37495,FAIRY CAKE BIRTHDAY CANDLE SET,2,2010-01-17 14:53:00,3.75,13869.0,United Kingdom
513168,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2010-06-22 11:59:00,4.65,16458.0,United Kingdom
558540,22729,ALARM CLOCK BAKELIKE ORANGE,12,2011-06-30 12:15:00,3.75,17706.0,United Kingdom
569247,23101,SILVER STARS TABLE DECORATION,48,2011-10-03 10:08:00,0.83,17924.0,United Kingdom
490542,79341,WILLOW BRANCH LIGHTS.,12,2009-12-07 09:42:00,6.75,14911.0,EIRE
562462,85099F,JUMBO BAG STRAWBERRY,100,2011-08-05 11:21:00,1.74,16029.0,United Kingdom
522076,20982,12 PENCILS TALL TUBE SKULLS,4,2010-09-12 10:59:00,0.85,16815.0,United Kingdom
518673,22327,ROUND SNACK BOXES SET OF 4 SKULLS,96,2010-08-10 16:10:00,2.55,14646.0,Netherlands
553208,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-05-16 09:10:00,2.95,12674.0,France
546105,22083,PAPER CHAIN KIT RETROSPOT,4,2011-03-09 12:21:00,2.95,14662.0,United Kingdom
498104,21429,RED GINGHAM ROSE JEWELLERY BOX,4,2010-02-16 13:49:00,1.65,13503.0,United Kingdom
574481,21452,TOADSTOOL MONEY BOX,1,2011-11-04 12:45:00,2.95,18022.0,United Kingdom
576076,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,3,2011-11-13 16:18:00,0.85,14382.0,United Kingdom
527950,22575,METAL MERRY CHRISTMAS WREATH,5,2010-10-19 15:33:00,1.95,16795.0,United Kingdom
540278,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-01-06 12:31:00,0.55,15719.0,United Kingdom
568316,22121,NOEL WOODEN BLOCK LETTERS ,2,2011-09-26 13:21:00,5.95,16407.0,United Kingdom
507395,21687,SILVER PLATE CANDLE BOWL LARGE,1,2010-05-09 12:57:00,3.75,13598.0,United Kingdom
562711,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-08-08 14:53:00,1.65,16788.0,United Kingdom
513434,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1,2010-06-24 13:56:00,4.25,14562.0,United Kingdom
537423,22600,CHRISTMAS RETROSPOT STAR WOOD,24,2010-12-06 15:34:00,0.85,14215.0,United Kingdom
498890,21040,MODERN VINTAGE COTTON SHOPPING BAG,12,2010-02-23 13:21:00,2.55,12682.0,France
560920,20677,PINK POLKADOT BOWL,8,2011-07-21 18:36:00,1.25,15370.0,United Kingdom
499457,21288,STRIPEY CHOCOLATE NESTING BOXES,1,2010-02-28 10:55:00,2.95,15569.0,United Kingdom
508522,22147,FELTCRAFT BUTTERFLY HEARTS,12,2010-05-17 10:14:00,1.45,15673.0,United Kingdom
520707,22469,HEART OF WICKER SMALL,40,2010-08-29 12:43:00,1.45,17584.0,United Kingdom
503924,20665,RED SPOTTY PURSE ,6,2010-04-08 13:16:00,2.95,15298.0,United Kingdom
490099,21164,HOME SWEET HOME METAL SIGN ,6,2009-12-03 16:12:00,2.95,16736.0,United Kingdom
556257,22625,RED KITCHEN SCALES,2,2011-06-09 17:47:00,8.5,17576.0,United Kingdom
579293,23439,HAND WARMER RED LOVE HEART,1,2011-11-29 11:22:00,2.1,14419.0,United Kingdom
536787,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-02 15:24:00,1.06,17850.0,United Kingdom
528137,22867,HAND WARMER BIRD DESIGN,48,2010-10-20 15:21:00,2.1,17044.0,United Kingdom
504427,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-04-13 13:21:00,1.25,14030.0,United Kingdom
491457,22294,HEART FILIGREE DOVE  SMALL,6,2009-12-11 11:26:00,1.25,15998.0,United Kingdom
492798,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,2009-12-20 11:25:00,0.85,16011.0,United Kingdom
553199,85175,CACTI T-LIGHT CANDLES,16,2011-05-15 15:13:00,0.42,17758.0,United Kingdom
572682,72802C,VANILLA SCENT CANDLE JEWELLED BOX,1,2011-10-25 13:52:00,4.25,17928.0,United Kingdom
554098,21096,SET/6 FRUIT SALAD  PAPER PLATES,3,2011-05-22 13:01:00,0.39,14769.0,United Kingdom
573874,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-01 12:45:00,12.75,13868.0,United Kingdom
535288,84754,S/15 SILVER GLASS BAUBLES IN BAG,48,2010-11-25 14:27:00,1.25,17640.0,United Kingdom
